question,choices,subject,answer
ایک کارپوریشن اپنے مینیجرز، ملازمین، سرمایہ کاروں اور صارفین سے ________ ہوتی ہے۔ اس لیے اس میں ______ جانشینی اور ________ بھی ہے۔,غیر ممتاز، دائمی، اپنے اثاثوں کا مالک نہیں ہے۔|آزاد، محدود، اپنے اثاثوں کا مالک ہے۔|آزاد، مستقل، اپنے اثاثوں کا مالک ہے۔|غیر ممتاز، دائمی، اپنے اثاثوں کا مالک ہے۔,business_ethics,2
یو کے پبلک سروسز (سوشل ویلیو) ایکٹ 2013 کے مطابق حصولی کرنے والے ______ سے اس بات پر غور کرنے کی ضرورت ہے کہ وہ کس طرح وسیع تر _____، _____ اور _____ فوائد حاصل کرسکتے ہیں۔,نجی خدمات، سماجی، اقتصادی اور ماحولیاتی|عوامی خدمات، سماجی، ثقافتی اور ماحولیاتی|نجی خدمات، ثقافتی، اقتصادی اور ماحولیاتی|عوامی خدمات، سماجی، اقتصادی اور ماحولیاتی,business_ethics,3
جب کسی کمپنی کی طرف سے کسی چیز کی حقیقی قیمت جان بوجھ کر چھپائی جاتی ہے تو اسے کیا کہا جاتا ہے؟,شکاری قیمتوں کا تعین|گمراہ کن قیمتوں کا تعین|قیمت کا تعین|سکمنگ,business_ethics,1
ڈونلڈسن اور پریسٹن (1995) کے مطابق اسٹیک ہولڈر تھیوری کی تین مختلف اقسام کیا ہیں؟,معیاری، وضاحتی اور اقتصادی|معیاری، اخلاقی اور آلہ کار|سیاسی، وضاحتی اور آلہ کار|معیاری، وضاحتی اور آلہ کار,business_ethics,3
_______ کا حق ملازمین کے لیے ایک دیرینہ اخلاقی تشویش رہا ہے جسے آج زیادہ تر ترقی یافتہ ممالک میں پیشہ ورانہ صحت، حفاظت اور ماحولیاتی ضوابط کے گھنے نیٹ ورک کے ذریعے حل کیا جاتا ہے کمپنیوں کو ان کی پابندی کرنی چاہیے۔,کام زندگی توازن|صحت مند اور محفوظ کام کے حالات|ملازم کی رازداری|مفت تقریر,business_ethics,1
مندرجہ ذیل میں سے کون سا ایک کاروباری تنظیم کے بنیادی مقصد کے طور پر سب سے زیادہ مؤثر طریقے سے کام کرے گا؟,منافع کمانے کے لیے|وسائل کے حصول کے لیے|شیئر ہولڈرز کے ساتھ بات چیت کرنے کے لیے|تنظیم اور ماحول کے درمیان ثالثی کرنا,business_ethics,0
CSR کا روشن خیال سیلف انٹرسٹ ماڈل کیا ہے؟,کہ یہ ایک تنظیم کے اپنے بہترین مفاد میں ہے کہ وہ اپنی اخلاقیات کے بجائے خود کو پہلے رکھے|کہ یہ ایک تنظیم کے بہترین مفاد میں ہے کہ اس بات پر غور کیا جائے کہ شیئر ہولڈر کیا چاہتا ہے۔|کہ اخلاقی طریقے سے کام کرنا کسی تنظیم کے اپنے بہترین مفاد میں ہے۔|کہ قانون سازی اور قانون کی پابندی کرنا کسی تنظیم کے اپنے بہترین مفاد میں ہے۔,business_ethics,2
________ صارف کا حق ہے کہ وہ کنٹرول کرے کہ کمپنیاں ان کے بارے میں کیا معلومات اکٹھی کر سکتی ہیں اور اسے کیسے ذخیرہ، استعمال اور اشتراک کیا جاتا ہے۔,صارفین کی شمولیت|صارفین کا کنٹرول|صارفین کی رازداری|صارفین کا اخراج,business_ethics,2
اینگلو امریکن ماڈل کو 2000 کی دہائی کے آخر میں کساد بازاری کی روشنی میں بہترین ماڈل سمجھا جا رہا ہے۔,1،2،3|1،3،4|2،3،4|1،2،3،4,business_ethics,0
_______ معیشت ایک اصطلاح ہے جو طویل مدتی بنیادوں کے بجائے کسی مخصوص کام کے لیے رکھے جانے والے افراد کو بیان کرنے کے لیے استعمال ہوتی ہے۔ اگرچہ اس کا نتیجہ _________ میں ہوتا ہے جو کاروبار کے لیے فائدہ مند ہے، لیکن اس طرح سے ملازمت کرنے والوں کے لیے مسائل ________، غیر یقینی صورتحال اور _______ کی کمی سے متعلق ہیں۔,ٹمٹم، لچک، رسک، سماجی بہبود کے ڈھانچے|اشتراک، خطرہ، لچک، خود مختاری|ٹمٹم، خطرہ، لچک، خودمختاری|اشتراک، لچک، رسک، سماجی بہبود کے ڈھانچے,business_ethics,0
_________ کا نظریہ یہ بتاتا ہے کہ اخلاقی استدلال کے 3 تین درجے موجود ہیں جن میں ایک فرد اپنی علمی صلاحیت پر منحصر اخلاقی مسائل کا جائزہ لینے کے لیے مشغول ہو سکتا ہے۔,انا پرستی|علمی اخلاقی ترقی|بجلی کا فاصلہ|بے یقینی نجات,business_ethics,1
_______ نظریہ کو ایک ضابطہ اخلاق کے طور پر بیان کیا جا سکتا ہے جس پر تمام عقلی مخلوقات کو عمل کرنا چاہیے۔ یہ ________ اخلاقیات سے متصادم ہے جو ایک مخصوص گروہ یا معاشرے کے ذریعہ اختیار کردہ ضابطہ اخلاق ہے۔,وضاحتی، معیاری|معیاری، آلہ کار|معیاری، وضاحتی|اخلاقی، وضاحتی,business_ethics,2
___________، ___________ اور ___________ وہ تمام عوامل ہیں جو اخلاقی شدت کو متاثر کر سکتے ہیں۔,سماجی اتفاق، وقتی قربت، قربت|قربت، سماجی اختلاف، اثر کی بے مقصدیت|قربت، وقتی قربت، سماجی اختلاف|سماجی اختلاف، ثقافتی قربت، قربت,business_ethics,0
بعض منڈیوں تک بہتر رسائی، مصنوعات کی تفریق، اور آلودگی پر قابو پانے والی ٹیکنالوجی کی فروخت وہ طریقے ہیں جن سے ماحولیاتی کارکردگی بہتر ہو سکتی ہے:,آمدنی میں اضافہ کریں۔|اخراجات میں اضافہ|آمدنی میں کمی|اخراجات کو کم کریں۔,business_ethics,0
_______ ایک اصطلاح ہے جو معاشرے کی طرف سے کمپنی کی سرگرمیوں کی جاری منظوری اور قبولیت کو بیان کرنے کے لیے استعمال ہوتی ہے، خاص طور پر مقامی کمیونٹیز اور سول سوسائٹیز کے درمیان۔,روشن خیال خودی|کام کرنے کا سماجی لائسنس|کمیونٹی کی منظوری|سپلائی چین کی ذمہ داری,business_ethics,1
جس حد تک کارپوریٹ فیصلوں، پالیسیوں، سرگرمیوں اور اثرات کو تسلیم کیا جاتا ہے اور متعلقہ اسٹیک ہولڈرز کے لیے مرئی بنایا جاتا ہے اسے ________ کہا جاتا ہے۔,کارپوریٹ مبہم پن|کارپوریٹ شفافیت|کارپوریٹ کشادگی|کارپوریٹ مرئیت,business_ethics,1
_________، جیسے _______ اور _______ وہ عمل ہیں جن کے ذریعے تنظیمیں ماحولیاتی اہداف، پالیسیوں اور ذمہ داریوں کو نافذ کرتی ہیں اور باقاعدہ آڈیٹنگ اور رپورٹنگ کو یقینی بناتی ہیں، جو قانونی تعمیل سے بالاتر ہیں۔,ماحولیاتی انتظام کے نظام، SA8000، EMAS|سماجی احتساب کے معیار، ISO14001، SA8000|ماحولیاتی انتظام کے نظام، ISO14001، EMAS|سماجی احتساب کے معیارات، EMAS، SA8000,business_ethics,2
نام نہاد BRIC ممالک (برازیل، روس، بھارت اور _______) کارپوریٹ گورننس کے لیے __________ نقطہ نظر کی پیروی کرتے ہیں۔ تاہم، حال ہی میں اس کا رجحان _______ پر مبنی میکانزم کی طرف بڑھ رہا ہے۔,کینیڈا، مارکیٹ، رشتہ|چین، مارکیٹ، رشتہ|کینیڈا، رشتہ، بازار|چین، رشتہ، بازار,business_ethics,3
اسٹیک ہولڈر کی واقفیت میں درج ذیل تمام سرگرمیاں شامل ہیں سوائے:,اسٹیک ہولڈر گروپس کے بارے میں ڈیٹا تیار کرنا|اسٹیک ہولڈر گروپس پر فرم کے اثرات کا اندازہ لگانا|اسٹیک ہولڈر کی معلومات کو پوری فرم میں تقسیم کرنا|فرم پر اسٹیک ہولڈر کی معلومات کے اثر کو کم کرنا,business_ethics,3
مارکیٹنگ مواصلات سے متعلق اخلاقی مسائل میں یہ حقیقت شامل ہے کہ وہ _________ اور ناگزیر ہیں، وہ ________ ضروریات پیدا کرتے ہیں، _________ کو تقویت دیتے ہیں اور _________ اور ______ کو برقرار رکھتے ہیں۔,دخل اندازی، مصنوعی، صارفیت، عدم تحفظ، سماجی دقیانوسی تصورات|دخل اندازی، مصنوعی، غیر مادیت پسندی، سلامتی، خوشی|دخل اندازی، حقیقی، صارفیت، عدم تحفظ، خوشی|دخل اندازی، حقیقی، ڈی میٹریلزم، سیکورٹی، سماجی دقیانوسی تصورات,business_ethics,0
کسی کمپنی کے شیئر ہولڈرز اور سینئر مینجمنٹ کے مفاد کو آزمانے اور ان کو ہم آہنگ کرنے کے لیے، _________ کو اکثر کمپنی کے _______ کے لیے دستیاب کرایا جاتا ہے، تاکہ یہ یقینی بنایا جا سکے کہ _______ اور ڈیویڈنڈ کی کارکردگی کو بڑھانا ان کے مفاد میں ہے۔,اشتراک کے اختیارات، سینئر مینیجرز، شیئر قیمت|اشتراک کے اختیارات، تمام ملازمین، قیمت بانٹیں۔|غیر مالی معاوضے، سینئر مینیجرز، ملازمین کا اطمینان|غیر مالی معاوضے، تمام ملازمین، ملازمین کا اطمینان,business_ethics,0
شکاری قیمتوں کا تعین۔,"1،2،4|1،2،3،4|1,2|1,4",business_ethics,3
بہت سے ذرائع ہیں جن کے ذریعے ______ کو متاثر کیا جا سکتا ہے۔ ان میں فیصلہ ساز کے لیے _________، بہت براہ راست طریقوں سے بالواسطہ طریقوں تک مختلف، _________، عوامی یا نجی اور مواصلات کا ________ شامل ہیں۔,حکومت، نقطہ نظر کا راستہ، ترسیل کی وسعت، مواد|صارفین، نقطہ نظر کا راستہ، ترسیل کی اونچائی، مواد|حکومت، نشریات کا سانس، نقطہ نظر کا راستہ، مواد|ملازمین، ترسیل کی وسعت، مواد، نقطہ نظر کا راستہ,business_ethics,0
درج ذیل اصطلاح کی صحیح وضاحت منتخب کریں: افادیت پسندی ہے…,ایک نظریہ جو کہتا ہے کہ کوئی عمل اخلاقی طور پر غلط ہے اگر یہ سب سے بڑی تعداد کے لیے سب سے بڑی بھلائی کو فروغ دیتا ہے۔|ایک نظریہ جو کہتا ہے کہ کوئی عمل اخلاقی طور پر درست ہے اگر یہ فیصلہ ساز کے لیے سب سے بڑی بھلائی کو فروغ دیتا ہے۔|ایک نظریہ جو کہتا ہے کہ کوئی عمل اخلاقی طور پر درست ہے اگر یہ چھوٹی تعداد کے لیے سب سے بڑی بھلائی کو فروغ دیتا ہے۔|ایک نظریہ جو کہتا ہے کہ کوئی عمل اخلاقی طور پر درست ہے اگر یہ سب سے بڑی تعداد کے لیے سب سے بڑی بھلائی کو فروغ دیتا ہے۔,business_ethics,3
علمی ______ ماڈلز جیسے کہ تھیوری آف _________ صارفین کے رویے کو آزمانے اور اس کی وضاحت کرنے کا کام کرتے ہیں، لیکن قابل اعتراض طور پر کسی حد تک آسان اور انفرادی ________ کو بہت زیادہ سمجھتے ہیں۔,فیصلہ، مارکیٹ کا توازن، معقولیت|رویہ، منصوبہ بند رویہ، سماجی دباؤ|فیصلہ، منصوبہ بند رویہ، معقولیت|رویہ، مارکیٹ کا توازن، سماجی دباؤ,business_ethics,2
____________ سے مراد ایک اسٹریٹجک عمل ہے جس میں اسٹیک ہولڈر کی تشخیص شامل ہے تاکہ قدرتی ماحول کو برقرار رکھنے، اس کی حمایت کرنے اور بڑھانے کے دوران، گاہکوں کے ساتھ طویل مدتی تعلقات قائم کرنے کے لیے۔,ماحولیاتی حکمت عملی|گرین مارکیٹنگ|سپرفنڈ کی دوبارہ اجازت|ری سائیکل اور ری پروسیس مینجمنٹ,business_ethics,1
پائیداری کی وسیع پیمانے پر تعریف کی جا سکتی ہے۔,ماحولیاتی، اقتصادی اور سماجی تحفظات کے مطابق نظام کی قلیل مدتی دیکھ بھال|ماحولیاتی، اقتصادی اور ثقافتی تحفظات کے مطابق عمل کی طویل مدتی دیکھ بھال۔|ماحولیاتی، سیاسی اور سماجی تحفظات کے مطابق نظام کی قلیل مدتی دیکھ بھال۔|ماحولیاتی، اقتصادی اور سماجی تحفظات کے مطابق نظام کی طویل مدتی دیکھ بھال۔,business_ethics,3
چھوٹے کاروباروں کی مندرجہ ذیل تین تنظیمی خصوصیات میں سے کون سی کاروبار سے متعلق مسائل کے ساتھ ان کی مصروفیت کو نمایاں کرتی ہے؟,سائز اور پیچیدگی، مالک اور خاندان کے رکن کا تنظیم پر اثر، شیئر ہولڈر اور اسٹیک ہولڈر کی طاقت|تنظیمی وسائل کی کمی، سائز اور پیچیدگی، مالک اور خاندان کے ارکان کا اثر و رسوخ|غیر رسمی تعلقات، مالک اور خاندان کے ممبران کا تنظیم پر اثر، تنظیمی وسائل کی کمی|بیوروکریٹک اور رسمی تنظیمی ڈھانچہ، تنظیمی وسائل کی کمی، مفادات کا ٹکراؤ,business_ethics,2
A(n) __________ ایک ________، __________ فریم ورک ہے جو کسی خاص شے یا پروڈکٹ کو تیار کرنے کے لیے لکیری افعال، آپریشنز اور لین دین سے بالاتر ہے۔,بین الاقوامی سپلائی چین، جامد، منقطع|عالمی پیداواری نیٹ ورک، متحرک، رشتہ دار|بین الاقوامی سپلائی چین، متحرک، منقطع|عالمی پیداواری نیٹ ورک، جامد، رشتہ دار,business_ethics,1
مانگ میں کمی۔,1،3،4|2،3،4|1،2،3|1،2،4,business_ethics,3
اگرچہ پائیداری کی حوصلہ افزائی کرنے، اہم مسائل پر لابنگ کرنے اور ضرورت مندوں کی مدد کرنے میں سول سوسائٹی کے فائدے اور شراکت کو بہت سی جگہوں پر قدر کی نگاہ سے دیکھا جاتا ہے، بہت سے دوسرے ممالک میں، جیسے _____ اور ______ میں سول سوسائٹی بہت کم ترقی یافتہ ہے، مثال کے طور پر، _______,روس، چین، برطانیہ|ناروے، چین، روس|برطانیہ، امریکہ، آسٹریلیا|کینیڈا، روس، امریکہ,business_ethics,0
جس حد تک کوئی فرد تخلیقی طور پر اخلاقی فیصلہ سازی سے وابستہ مسائل کے نتائج، حل اور مسائل پر غور کرنے کے قابل ہوتا ہے اسے _________ کہا جاتا ہے۔,اخلاقی تخیل|اخلاقی اضطراب|اخلاقی اصلیت|اخلاقی اضطراب,business_ethics,0
غیر اخلاقی طریقوں کا استعمال کرتے ہوئے گفت و شنید کرتے وقت، کاروبار _______ کو خطرے میں ڈال سکتے ہیں، اگر مذاکرات طویل المدتی کاروباری انجمن کا حصہ ہیں، اور ساتھ ہی ___________ اور __________، کیونکہ مذاکرات کمپنی کی شبیہہ اور کمزور پیش رفت کو متاثر کر سکتے ہیں۔,سخت مذاکرات، بہتر ساکھ، زیادہ مواقع|ٹوٹے ہوئے تعلقات، کھوئی ہوئی ساکھ، کھوئے ہوئے مواقع|سخت مذاکرات، نامناسب ساکھ، کھوئے ہوئے مواقع|خراب تعلقات، سخت مذاکرات، کھوئے ہوئے مواقع,business_ethics,1
________ فیصلوں، اعمال اور رویوں کی اخلاقی نوعیت کو چھپانے یا بے نقاب کرنے کے لیے زبان کا استعمال ہے۔,اخلاقی تقسیم|اخلاقی ڈھانچہ|اخلاقی ونڈو ڈریسنگ|اخلاقی تقسیم,business_ethics,1
جس حد تک ایک فرد کو یقین ہے کہ وہ اپنی زندگی کو کنٹرول کر سکتا ہے اس کا تعین اس کے _________ سے ہوتا ہے۔,اخلاقی تخیل|ذاتی سالمیت|علمی اخلاقی ترقی|کنٹرول کا مقام,business_ethics,3
کمپنی کی پرائیویسی کا نفاذ پیچیدہ ہے کیونکہ کارپوریشنز کچھ حد تک ___________ ہیں، کیونکہ ان کی حدود کا تعین کرنے میں چند واضح رکاوٹیں ہیں، اس میں شامل افراد کی تعداد کی وجہ سے _________ کرنا مشکل ہے اور ________ میں بہت زیادہ کارپوریٹ سرگرمیاں ہوتی ہیں۔,باؤنڈری لیس، کنٹرول کی معلومات، پرائیویٹ اسپیس|عوامی جگہیں، انفرادی رازداری کو برقرار رکھیں، نجی جگہیں۔|باؤنڈری لیس، کنٹرول کی معلومات، عوامی جگہیں۔|نجی جگہیں، انفرادی رازداری کو برقرار رکھیں، عوامی جگہیں۔,business_ethics,2
'معاشرے کے رکن اور اس پر حکومت کرنے والوں کے درمیان فرضی معاہدہ جو منصفانہ بنیادوں پر باہمی تعلقات، حقوق اور ذمہ داریوں کو قائم کرتا ہے' کو بیان کرنے کے لیے کیا اصطلاح استعمال کی جا سکتی ہے؟,سماجی معاہدہ|ڈیوٹی اخلاقیات|نتیجہ خیزی|اخلاقیات,business_ethics,0
کاروبار معاشرے کے اندر _____ ہوتے ہیں اور معاشرے کو ____ فراہم کرنے کی صلاحیت رکھتے ہیں جبکہ ____ افراد، برادریوں اور ماحول کو بہت زیادہ نقصان پہنچانے کی صلاحیت رکھتے ہیں۔,چھوٹی طاقت، چھوٹی سی شراکت، کاروباری بدکاری|چھوٹی طاقت، بڑی شراکت، کارپوریٹ سماجی ذمہ داری|بہت بڑی طاقت، چھوٹی سی شراکت، کارپوریٹ سماجی ذمہ داری|بہت بڑی طاقت، بڑی شراکت، کاروباری بددیانتی,business_ethics,3
کیرول کے مطابق کارپوریٹ سماجی ذمہ داری کو کن چار زمروں یا پہلوؤں میں تقسیم کیا جا سکتا ہے؟,سیاسی، قانونی، اخلاقی اور انسان دوست|اقتصادی، قانونی، اخلاقی اور انسان دوست|اقتصادی، قانونی، ثقافتی اور انسان دوست|اقتصادی، قانونی، اخلاقی اور ماحولیاتی,business_ethics,1
مثبت کارروائی میں ______ کو ______ کو نشانہ بنانے کی کوششیں شامل ہیں جو کسی تنظیم کی افرادی قوت میں _________ ہیں، مثال کے طور پر اعلیٰ انتظامی عہدوں پر خواتین، معذور یا نسلی اقلیتوں کے تناسب کو ______ کرنے کی کوشش کرنا۔,فعال، گروپ، کم نمائندگی، اضافہ|غیر فعال، گروپس، زیر نمائندگی، برقرار رکھیں|فعال، افراد، نمائندگی، اضافہ|غیر فعال، افراد، نمائندگی، برقرار,business_ethics,0
روایتی طور پر صارفین کے حقوق _______ یا _______ کے تصور پر مبنی تھے جہاں ذمہ داری صارفین پر عائد ہوتی ہے کہ وہ ذیلی مصنوعات سے بچیں۔ تاہم، یہ ________، EU اور UN کی سطح پر ________ میں اضافے کی وجہ سے بتدریج ختم ہو گیا ہے۔,Caveat emptor، کمپنی کی ذمہ داری، غیر رسمی کوڈز، بین الاقوامی|Caveat emptor، خریدار ہوشیار، ضابطہ، قومی|سیمپٹر ایویٹ، خریدار ہوشیار، ریگولیشن، نیشنل|سیمپٹر ایویٹ، کمپنی کی ذمہ داری، غیر رسمی کوڈز، بین الاقوامی,business_ethics,1
مصنوعات کی خریداری کے بارے میں باخبر، معقول فیصلہ کرنے سے قاصر ہونے کی حالت کو کہا جاتا ہے؟,صارفین کی شمولیت|صارفین کی اہلیت|صارفین کا اخراج|صارفین کی کمزوری,business_ethics,3
Mitchell et al (1997) ______ کے مطابق، اسٹیک ہولڈر کی تنظیمی کارروائی پر اثر انداز ہونے کی سمجھی جانے والی قابلیت، ________ چاہے تنظیم اسٹیک ہولڈر کے اقدامات کو مطلوبہ، مناسب اور مناسب سمجھتی ہے اور ________، اسٹیک ہولڈر کے دعووں کے لیے فوری توجہ کی ضرورت ہے، اسٹیک ہولڈر کا تعین کرنا ________ .,طاقت، قانونی حیثیت، نجات کی فوری ضرورت|قانونی حیثیت، عجلت، سالمیت، طاقت|طاقت، قانونی حیثیت، عجلت، سالمیت|سالمیت، طاقت، عجلت، قانونی حیثیت,business_ethics,2
_______ اور _______ دونوں _______ پر مبنی نظریات کی مثالیں ہیں جو صحیح اور غلط کے بنیادی آفاقی اصولوں پر مبنی ہیں۔,فرض کی اخلاقیات، حقوق اور انصاف کی اخلاقیات، اصول|افادیت پسندی، انا پرستی، اصول|فرض کی اخلاقیات، افادیت پسندی، نتیجہ خیز|انا پرستی، حقوق اور انصاف کی اخلاقیات، نتیجہ خیز,business_ethics,0
تھیوری کی پیچیدگی۔,1،2،3،4|1،3،4|1،2،3|1،2،4,business_ethics,2
________ حکومت یا عوامی پالیسی پر اثر انداز ہونے کی کوئی کاروباری کوشش ہے۔ اس میں __________، سیاسی اشتہارات، مالی تعاون، ________ کارروائی اور سیاسی ________ جیسی سرگرمیاں شامل ہیں۔,پرائیویٹ ریگولیشن، لابنگ، ماحولیاتی، فنڈ ریزنگ|پرائیویٹ ریگولیشن، کنزیومر مارکیٹنگ، قانونی، فنڈ ریزنگ|کارپوریٹ سیاسی سرگرمی، لابنگ، قانونی، مہم|کارپوریٹ سیاسی سرگرمی، صارفین کی مارکیٹنگ، ماحولیاتی، مہم,business_ethics,2
_________ جیسا کہ ریاستہائے متحدہ میں ________ اخلاقی کاروباری طریقوں کو چلانے کا ایک اہم عنصر ہے۔,قانون سازی، سربینز آکسلے ایکٹ|کمپنی کی اندرونی پالیسی، غیر اخلاقی کارپوریٹ پریکٹس ایکٹ|کمپنی کی اندرونی پالیسی، سربینز-آکسلے ایکٹ|قانون سازی، غیر اخلاقی کارپوریٹ پریکٹس ایکٹ,business_ethics,0
_______، جہاں اداکاروں کو یقین ہے کہ ان کے اعمال سے کسی کو نقصان نہیں پہنچتا، _______ جہاں اداکاروں کو یہ دلیل دی جاتی ہے کہ ان کے معمول کی خلاف ورزی اعلیٰ درجے کی اقدار کو محسوس کرنے کی کوشش ہے اور ________، جہاں اداکار یہ دلیل دیتے ہیں کہ وہ کچھ واجب الادا ہیں، غیر اخلاقی رویے کو جواز یا تردید کرنے کی تمام حکمت عملی ہیں۔,اعلیٰ وفاداریوں کی اپیل، چوٹ سے انکار، لیجر کا استعارہ|اعلیٰ وفاداریوں کی اپیل، لیجر کا استعارہ، چوٹ سے انکار|چوٹ کا انکار، اعلیٰ وفاداریوں کی اپیل، لیجر کا استعارہ|چوٹ کا انکار، لیجر کا استعارہ، اعلیٰ وفاداریوں کی اپیل،,business_ethics,2
مندرجہ ذیل میں سے کون سا کارپوریٹ گورننس کمبائنڈ کوڈ آف پریکٹس کا بنیادی اصول نہیں ہے؟,کشادگی|سالمیت|دستیابی|قبولیت,business_ethics,3
اخلاقی فیصلہ سازی پر اثرانداز ہونے والے عوامل کو بڑے پیمانے پر ________ عوامل میں تقسیم کیا جاسکتا ہے، جو کسی شخص کی منفرد خصوصیات سے متعلق ہیں، اور _________ عوامل، جو اس شخص کے ماحول یا کسی خاص مسئلے کی خصوصیات ہیں۔,موزوں، انفرادی|صورتحال، انفرادی|حالات کے مطابق، موزوں|انفرادی، صورت حال,business_ethics,3
_____ ایک اہم محرک قوت ہے جو کاروباری اخلاقیات کی موجودہ اور مستقبل کی حالت کو تشکیل دیتی ہے، خاص طور پر _____، ______ اور _____ متعلقہ مسائل سے متعلق۔,عالمگیریت، ثقافتی، قانونی، احتساب|نیشنلائزیشن، ثقافتی، ماحولیاتی، احتساب|نجکاری، ثقافتی، قانونی، احتساب|عالمگیریت، تکنیکی، مالیاتی، احتساب,business_ethics,0
CSO اکثر اپنی کارکردگی کے اقدامات کو بتانے میں بہت زیادہ وقت صرف کرتا ہے اور فائدہ اٹھانے والوں کے ان پٹ کے ساتھ انہیں وضع کرنے میں بہت زیادہ وقت لگاتا ہے۔,"2,3|1,3|3،4|1،2،3،4",business_ethics,1
______ کی دوڑ وہ ہوتی ہے جب، ________ میں اضافے کی وجہ سے، ممالک اپنے ______ اور _____ معیارات کو کمزور کرکے کمپنیوں کے نقل مکانی کے فیصلوں کے ذریعے غیر ملکی سرمایہ کاری کے لیے مقابلہ کرتے ہیں۔,نیچے، عالمگیریت، سماجی، ماحولیاتی|ٹاپ، گلوبلائزیشن، سیاسی، ماحولیاتی|نیچے، معیاری کاری، سماجی، اقتصادی|ٹاپ، سٹینڈرڈائزیشن، سیاسی، اقتصادی,business_ethics,0
مینیجرز کو ________ کے بہترین مفاد میں کمپنی چلانے کی ذمہ داری سونپی گئی ہے۔ خاص طور پر، ان کا فرض ہے کہ وہ کمپنی کے فائدے کے لیے کام کریں، ساتھ ہی ________ اور _______ کا بھی فرض ہے۔,شیئر ہولڈرز، دیکھ بھال اور مہارت، تندہی|اسٹیک ہولڈر، نگہداشت اور مہارت، تندہی|حصہ دار، خود غرضی، مستعدی|اسٹیک ہولڈرز، دیکھ بھال اور مہارت، ذاتی مفاد,business_ethics,0
سپلائی چینز کو ______ سے تبدیل کرنے سے پروڈکٹ کی اہمیت میں اضافہ ہوتا ہے _______ اور ساتھ ہی ہر اس سرگرمی کا ایک بنیادی ری ڈیزائن جو ایک فرم _______ پیدا کرتی ہے۔,سپلائی لوپس، دوبارہ قبضہ، فضلہ|سپلائی لوپس، دوبارہ ڈیزائن، منافع|عالمی پیداواری نیٹ ورکس، دوبارہ قبضہ، فضلہ|عالمی پیداواری نیٹ ورکس، دوبارہ ڈیزائن، منافع,business_ethics,0
ایک کمپنی دیوالیہ ہو سکتی ہے اگر یہ,منفی ورکنگ کیپٹل ہے|اپنے بجٹ کے منافع کی سطح کو پورا نہیں کر سکتا|نقصان کرتا ہے|اپنے اثاثوں کی وصولی کے بعد قرض دہندگان کو مکمل ادائیگی نہیں کر سکتا,business_ethics,3
________ پر ISO 26000 معیار مشترکہ عالمی حکمرانی کی جگہ میں ابھرنے والے متعدد رجحانات کی علامت ہے۔ خاص طور پر، یہ رجحانات فکر مند ہیں، زیادہ غور و فکر اور ________، نتائج کی بجائے ______ پر زیادہ توجہ اور مخصوص اصولوں کے بجائے زیادہ _______ پر۔,سماجی ذمہ داری، تعاون، عمل، فریم ورک|سماجی ذمہ داری، انفرادیت، عمل، قانون سازی۔|ماحولیاتی ذمہ داری، انفرادیت، ان پٹ، فریم ورک|ماحولیاتی ذمہ داری، تعاون، معلومات، قانون سازی,business_ethics,0
___________، بصورت دیگر _________ کے نام سے جانا جاتا ہے 1997 میں شروع کیا گیا تھا اور یہ کام کی جگہ کا ایک عالمی معیار ہے جو مزدور کے اہم حقوق جیسے کام کے اوقات، جبری مشقت اور امتیازی سلوک کا احاطہ کرتا ہے، جس کی تعمیل آزاد آڈیٹرز کے ذریعہ تصدیق شدہ ہے۔,"سماجی احتساب کا معیار، SA 8000|سماجی احتساب کا معیار، SA 9000|Sarbanes-Oxley Act, SA 8000|Sarbanes-Oxley Act, SA 9000",business_ethics,0
مینیجرز اور ڈائریکٹرز کی حصص یافتگان کی سرمایہ کاری کی حفاظت کے لیے حقیقی ذمہ داری ہوتی ہے۔,1،3،4|1،2،3،|1،2،4|2،3،4,business_ethics,0
ثقافتی ہم آہنگی.,1،3،4|1،2،3|1،2،3،4|2،3،4,business_ethics,1
انسائیڈر ٹریڈنگ وفادارانہ تعلقات کو کمزور کرتی ہے۔,1،2،3|1،2،4|2،3،4|1،2،3،4,business_ethics,1
_____ سائز کے ساتھ جڑے دو اہم مسائل ہیں۔ _______ ایک کلیدی مسئلہ ہے کیونکہ کارپوریشن کی معلوماتی پالیسی کی وجہ سے یہ دلیل دی جا سکتی ہے کہ ملازمین کو یہ جاننے کا حق ہے کہ آیا انہیں بے کار بنایا جا رہا ہے۔ ________ دوسرا مسئلہ ہے، خاص طور پر ________ پیکج جو ملازمین کو ملازمت سے فارغ ہونے پر ملتا ہے۔,نیچے، شمولیت، معاوضہ، معاوضہ|اوپر، شمولیت، خود مختاری، معاوضہ|نیچے، خود مختاری، معاوضہ، فائدہ|اوپر، آزادی، شمولیت، فائدہ,business_ethics,0
دوسروں کی طرف جذباتی 'اخلاقی تحریک' میں عقلیت کے دائرے سے باہر اخلاقیات کو تلاش کریں۔,اخلاقیات|اخلاقی انا پرستی|مابعد جدید اخلاقیات|فرض کی اخلاقیات,business_ethics,2
اخلاقی ________ کے تحت معروضی اخلاقی اصولوں کا عقلی طور پر تعین کیا جا سکتا ہے، جبکہ ________ کے تحت اخلاقیات سیاق و سباق پر منحصر اور موضوعی دونوں ہیں۔,نارملیت، رشتہ داری|مطلقیت، رشتہ داری|رشتہ داری، مطلقیت|مطلقیت، نارملیت,business_ethics,1
